name,node_id,zone_id,node_type,ctrl_type,x_coord,y_coord,geometry
,101826,0,,,1516070.554000,1001072.149000,"POINT (1516070.554000 1001072.149000)"
,101827,0,,,1516740.540000,1001071.723000,"POINT (1516740.540000 1001071.723000)"
,101828,0,,,1516011.853000,999937.812000,"POINT (1516011.853000 999937.812000)"
,101829,0,,,1512043.071000,999956.375000,"POINT (1512043.071000 999956.375000)"
,101830,0,,,1512003.257000,998700.750000,"POINT (1512003.257000 998700.750000)"
,101831,0,,,1512992.661000,998662.688000,"POINT (1512992.661000 998662.688000)"
,101832,0,,,1514286.769000,998654.875000,"POINT (1514286.769000 998654.875000)"
,101833,0,,,1515999.061000,998605.250000,"POINT (1515999.061000 998605.250000)"
,101834,0,,,1519682.579000,999694.625000,"POINT (1519682.579000 999694.625000)"
,101835,0,,,1519478.429000,998561.188000,"POINT (1519478.429000 998561.188000)"
,101836,0,,,1520505.494000,998551.125000,"POINT (1520505.494000 998551.125000)"
,101837,0,,,1511944.727000,997772.062000,"POINT (1511944.727000 997772.062000)"
,101838,0,,,1521262.958000,998519.750000,"POINT (1521262.958000 998519.750000)"
,101839,0,,,1522077.381000,998442.375000,"POINT (1522077.381000 998442.375000)"
,101840,0,,,1521245.000000,999252.000000,"POINT (1521245.000000 999252.000000)"
,101841,0,,,1521278.795000,999778.312000,"POINT (1521278.795000 999778.312000)"
,101842,0,,,1521279.811000,1000644.577000,"POINT (1521279.811000 1000644.577000)"
,101843,0,,,1519694.000000,1000492.000000,"POINT (1519694.000000 1000492.000000)"
,101844,0,,,1522120.779000,1001005.778000,"POINT (1522120.779000 1001005.778000)"
,101845,0,,,1521295.371000,1001062.793000,"POINT (1521295.371000 1001062.793000)"
,101846,0,,,1520460.360000,1001068.936000,"POINT (1520460.360000 1001068.936000)"
,101847,0,,,1519705.596000,1001070.843000,"POINT (1519705.596000 1001070.843000)"
,101848,0,,,1518189.849000,1001079.483000,"POINT (1518189.849000 1001079.483000)"
,101849,0,,,1517368.831000,1001072.038000,"POINT (1517368.831000 1001072.038000)"
,101850,0,,,1517384.480000,1001404.168000,"POINT (1517384.480000 1001404.168000)"
,101851,0,,,1517380.017000,1001615.626000,"POINT (1517380.017000 1001615.626000)"
,101852,0,,,1518203.593000,1001596.784000,"POINT (1518203.593000 1001596.784000)"
,101853,0,,,1519714.131000,1001577.667000,"POINT (1519714.131000 1001577.667000)"
,101854,0,,,1520512.343000,1001564.571000,"POINT (1520512.343000 1001564.571000)"
,101855,0,,,1521304.719000,1001539.352000,"POINT (1521304.719000 1001539.352000)"
,101856,0,,,1521304.000000,1001763.000000,"POINT (1521304.000000 1001763.000000)"
,101857,0,,,1521313.561000,1002034.144000,"POINT (1521313.561000 1002034.144000)"
,101858,0,,,1520513.479000,1002069.335000,"POINT (1520513.479000 1002069.335000)"
,101859,0,,,1519713.000000,1001842.000000,"POINT (1519713.000000 1001842.000000)"
,101860,0,,,1519722.366000,1002098.712000,"POINT (1519722.366000 1002098.712000)"
,101861,0,,,1518994.851000,1002104.817000,"POINT (1518994.851000 1002104.817000)"
,101862,0,,,1518217.193000,1002106.069000,"POINT (1518217.193000 1002106.069000)"
,101863,0,,,1517390.920000,1002143.548000,"POINT (1517390.920000 1002143.548000)"
,101864,0,,,1518230.317000,1002409.767000,"POINT (1518230.317000 1002409.767000)"
,101865,0,,,1517841.973000,1005179.232000,"POINT (1517841.973000 1005179.232000)"
,101866,0,,,1517385.594000,1002632.400000,"POINT (1517385.594000 1002632.400000)"
,101867,0,,,1518223.748000,1002593.613000,"POINT (1518223.748000 1002593.613000)"
,101868,0,,,1518985.389000,1002587.371000,"POINT (1518985.389000 1002587.371000)"
,101869,0,,,1519158.068000,1002587.371000,"POINT (1519158.068000 1002587.371000)"
,101870,0,,,1521321.588000,1002545.352000,"POINT (1521321.588000 1002545.352000)"
,101871,0,,,1521332.892000,1003007.299000,"POINT (1521332.892000 1003007.299000)"
,101872,0,,,1519736.375000,1003034.422000,"POINT (1519736.375000 1003034.422000)"
,101873,0,,,1518234.703000,1003032.968000,"POINT (1518234.703000 1003032.968000)"
,101874,0,,,1517379.487000,1003097.192000,"POINT (1517379.487000 1003097.192000)"
,101875,0,,,1517377.942000,1003345.808000,"POINT (1517377.942000 1003345.808000)"
,101876,0,,,1517382.192000,1003581.545000,"POINT (1517382.192000 1003581.545000)"
,101877,0,,,1518235.981000,1003566.167000,"POINT (1518235.981000 1003566.167000)"
,101878,0,,,1519741.955000,1003531.096000,"POINT (1519741.955000 1003531.096000)"
,101879,0,,,1520489.805000,1003519.789000,"POINT (1520489.805000 1003519.789000)"
,101880,0,,,1521344.415000,1003505.900000,"POINT (1521344.415000 1003505.900000)"
,101881,0,,,1521345.600000,1003889.091000,"POINT (1521345.600000 1003889.091000)"
,101882,0,,,1519746.812000,1003954.412000,"POINT (1519746.812000 1003954.412000)"
,101883,0,,,1517411.325000,1005149.000000,"POINT (1517411.325000 1005149.000000)"
,101884,0,,,1517414.762000,1005772.531000,"POINT (1517414.762000 1005772.531000)"
,101885,0,,,1517411.330000,1006550.744000,"POINT (1517411.330000 1006550.744000)"
,101886,0,,,1517732.625000,1006338.297000,"POINT (1517732.625000 1006338.297000)"
,101887,0,,,1518269.855000,1005824.858000,"POINT (1518269.855000 1005824.858000)"
,101888,0,,,1519757.320000,1004866.973000,"POINT (1519757.320000 1004866.973000)"
,101889,0,,,1520432.000000,1004483.000000,"POINT (1520432.000000 1004483.000000)"
,101890,0,,,1521357.408000,1004385.148000,"POINT (1521357.408000 1004385.148000)"
,101891,0,,,1521371.000000,1005414.000000,"POINT (1521371.000000 1005414.000000)"
,101892,0,,,1522077.051000,1005984.178000,"POINT (1522077.051000 1005984.178000)"
,101893,0,,,1521376.471000,1005973.317000,"POINT (1521376.471000 1005973.317000)"
,101894,0,,,1520106.655000,1005969.435000,"POINT (1520106.655000 1005969.435000)"
,101895,0,,,1521403.000000,1007392.000000,"POINT (1521403.000000 1007392.000000)"
,101896,0,,,1517418.504000,1007548.179000,"POINT (1517418.504000 1007548.179000)"
,101897,0,,,1517436.698000,1008941.602000,"POINT (1517436.698000 1008941.602000)"
,101898,0,,,1519240.345000,1008949.938000,"POINT (1519240.345000 1008949.938000)"
,101899,0,,,1521431.273000,1008993.456000,"POINT (1521431.273000 1008993.456000)"
,101900,0,,,1521427.106000,1010202.493000,"POINT (1521427.106000 1010202.493000)"
,101901,0,,,1520769.859000,1012933.237000,"POINT (1520769.859000 1012933.237000)"
,101902,0,,,1519502.945000,1012901.639000,"POINT (1519502.945000 1012901.639000)"
,101903,0,,,1517472.757000,1012878.025000,"POINT (1517472.757000 1012878.025000)"
,101904,0,,,1517548.875000,1016807.554000,"POINT (1517548.875000 1016807.554000)"
,101905,0,,,1517557.546000,1019424.003000,"POINT (1517557.546000 1019424.003000)"
,101906,0,,,1520292.000000,1019557.000000,"POINT (1520292.000000 1019557.000000)"
,101907,0,,,1517564.023000,1024728.936000,"POINT (1517564.023000 1024728.936000)"
,101908,0,,,1517583.961000,1027318.066000,"POINT (1517583.961000 1027318.066000)"
,101909,0,,,1517544.305000,1020351.857000,"POINT (1517544.305000 1020351.857000)"
,101910,0,,,1517292.016000,1030251.439000,"POINT (1517292.016000 1030251.439000)"
,101911,0,,,1519283.438000,1002102.451000,"POINT (1519283.438000 1002102.451000)"
,101912,0,,,1521842.240000,1026442.485000,"POINT (1521842.240000 1026442.485000)"
,101913,0,,,1520491.342000,1003616.397000,"POINT (1520491.342000 1003616.397000)"
,101914,0,,,1526351.372000,1030144.951000,"POINT (1526351.372000 1030144.951000)"
,101915,0,,,1528508.000000,1030136.000000,"POINT (1528508.000000 1030136.000000)"
,101916,0,,,1525429.000000,1027533.000000,"POINT (1525429.000000 1027533.000000)"
,101917,0,,,1530272.000000,1024915.000000,"POINT (1530272.000000 1024915.000000)"
,101918,0,,,1528367.371000,1024866.640000,"POINT (1528367.371000 1024866.640000)"
,101919,0,,,1525330.000000,1024882.000000,"POINT (1525330.000000 1024882.000000)"
,101920,0,,,1524495.384000,1024865.852000,"POINT (1524495.384000 1024865.852000)"
,101921,0,,,1522947.891000,1022716.327000,"POINT (1522947.891000 1022716.327000)"
,101922,0,,,1522961.000000,1022240.000000,"POINT (1522961.000000 1022240.000000)"
,101923,0,,,1522907.056000,1019600.741000,"POINT (1522907.056000 1019600.741000)"
,101924,0,,,1524943.000000,1019640.000000,"POINT (1524943.000000 1019640.000000)"
,101925,0,,,1528237.980000,1019578.121000,"POINT (1528237.980000 1019578.121000)"
,101926,0,,,1528798.620000,1019625.949000,"POINT (1528798.620000 1019625.949000)"
,101927,0,,,1528166.000000,1016221.000000,"POINT (1528166.000000 1016221.000000)"
,101928,0,,,1522894.000000,1016948.000000,"POINT (1522894.000000 1016948.000000)"
,101929,0,,,1522831.345000,1013765.698000,"POINT (1522831.345000 1013765.698000)"
,101930,0,,,1522811.472000,1012976.961000,"POINT (1522811.472000 1012976.961000)"
,101931,0,,,1522806.413000,1012584.146000,"POINT (1522806.413000 1012584.146000)"
,101932,0,,,1523303.765000,1012581.485000,"POINT (1523303.765000 1012581.485000)"
,101933,0,,,1528119.522000,1014266.129000,"POINT (1528119.522000 1014266.129000)"
,101934,0,,,1529573.242000,1014297.733000,"POINT (1529573.242000 1014297.733000)"
,101935,0,,,1528086.894000,1010461.225000,"POINT (1528086.894000 1010461.225000)"
,101936,0,,,1522813.264000,1011988.835000,"POINT (1522813.264000 1011988.835000)"
,101937,0,,,1522818.000000,1011377.000000,"POINT (1522818.000000 1011377.000000)"
,101938,0,,,1522794.909000,1011036.423000,"POINT (1522794.909000 1011036.423000)"
,101939,0,,,1523817.216000,1011037.182000,"POINT (1523817.216000 1011037.182000)"
,101940,0,,,1523796.709000,1009962.028000,"POINT (1523796.709000 1009962.028000)"
,101941,0,,,1522780.880000,1009950.849000,"POINT (1522780.880000 1009950.849000)"
,101942,0,,,1522777.613000,1008945.742000,"POINT (1522777.613000 1008945.742000)"
,101943,0,,,1515726.000000,1001699.000000,"POINT (1515726.000000 1001699.000000)"
,101944,0,,,1523241.527000,1008930.976000,"POINT (1523241.527000 1008930.976000)"
,101945,0,,,1523767.874000,1008947.436000,"POINT (1523767.874000 1008947.436000)"
,101946,0,,,1524722.011000,1008957.413000,"POINT (1524722.011000 1008957.413000)"
,101947,0,,,1525499.773000,1009039.572000,"POINT (1525499.773000 1009039.572000)"
,101948,0,,,1526313.469000,1008981.403000,"POINT (1526313.469000 1008981.403000)"
,101949,0,,,1527417.053000,1009359.197000,"POINT (1527417.053000 1009359.197000)"
,101950,0,,,1528080.246000,1009690.117000,"POINT (1528080.246000 1009690.117000)"
,101951,0,,,1528043.404000,1007723.345000,"POINT (1528043.404000 1007723.345000)"
,101952,0,,,1525170.000000,1003456.000000,"POINT (1525170.000000 1003456.000000)"
,101953,0,,,1530859.983000,1007426.845000,"POINT (1530859.983000 1007426.845000)"
,101954,0,,,1531685.637000,1007478.346000,"POINT (1531685.637000 1007478.346000)"
,101955,0,,,1532587.157000,1007640.492000,"POINT (1532587.157000 1007640.492000)"
,101956,0,,,1532983.445000,1007710.850000,"POINT (1532983.445000 1007710.850000)"
,101957,0,,,1525011.570000,1001888.864000,"POINT (1525011.570000 1001888.864000)"
,101958,0,,,1532508.731000,1007713.651000,"POINT (1532508.731000 1007713.651000)"
,101959,0,,,1531656.418000,1007582.730000,"POINT (1531656.418000 1007582.730000)"
,101960,0,,,1522440.700000,1003268.771000,"POINT (1522440.700000 1003268.771000)"
,101961,0,,,1522370.548000,1011046.904000,"POINT (1522370.548000 1011046.904000)"
,101962,0,,,1529088.586000,1006999.350000,"POINT (1529088.586000 1006999.350000)"
,101963,0,,,1528032.227000,1006805.073000,"POINT (1528032.227000 1006805.073000)"
,101964,0,,,1527392.259000,1006695.344000,"POINT (1527392.259000 1006695.344000)"
,101965,0,,,1526594.616000,1006509.324000,"POINT (1526594.616000 1006509.324000)"
,101966,0,,,1525445.472000,1006372.114000,"POINT (1525445.472000 1006372.114000)"
,101967,0,,,1524650.676000,1006343.729000,"POINT (1524650.676000 1006343.729000)"
,101968,0,,,1524234.354000,1006353.191000,"POINT (1524234.354000 1006353.191000)"
,101969,0,,,1523751.913000,1007321.591000,"POINT (1523751.913000 1007321.591000)"
,101970,0,,,1523742.338000,1007554.846000,"POINT (1523742.338000 1007554.846000)"
,101971,0,,,1522780.000000,1007515.000000,"POINT (1522780.000000 1007515.000000)"
,101972,0,,,1522778.000000,1008354.000000,"POINT (1522778.000000 1008354.000000)"
,101973,0,,,1522768.231000,1005992.221000,"POINT (1522768.231000 1005992.221000)"
,101974,0,,,1523237.990000,1005973.652000,"POINT (1523237.990000 1005973.652000)"
,101975,0,,,1523420.635000,1005974.716000,"POINT (1523420.635000 1005974.716000)"
,101976,0,,,1523737.502000,1005960.394000,"POINT (1523737.502000 1005960.394000)"
,101977,0,,,1524231.968000,1005943.955000,"POINT (1524231.968000 1005943.955000)"
,101978,0,,,1525092.000000,1005816.000000,"POINT (1525092.000000 1005816.000000)"
,101979,0,,,1525063.000000,1005206.000000,"POINT (1525063.000000 1005206.000000)"
,101980,0,,,1525078.565000,1004348.689000,"POINT (1525078.565000 1004348.689000)"
,101981,0,,,1524183.709000,1004348.689000,"POINT (1524183.709000 1004348.689000)"
,101982,0,,,1523691.035000,1004348.689000,"POINT (1523691.035000 1004348.689000)"
,101983,0,,,1523704.490000,1004933.912000,"POINT (1523704.490000 1004933.912000)"
,101984,0,,,1523174.626000,1004943.374000,"POINT (1523174.626000 1004943.374000)"
,101985,0,,,1522741.415000,1004922.610000,"POINT (1522741.415000 1004922.610000)"
,101986,0,,,1522445.053000,1003489.325000,"POINT (1522445.053000 1003489.325000)"
,101987,0,,,1522704.195000,1003486.894000,"POINT (1522704.195000 1003486.894000)"
,101988,0,,,1522885.132000,1003482.577000,"POINT (1522885.132000 1003482.577000)"
,101989,0,,,1523142.869000,1003479.082000,"POINT (1523142.869000 1003479.082000)"
,101990,0,,,1523365.110000,1003474.169000,"POINT (1523365.110000 1003474.169000)"
,101991,0,,,1523674.775000,1003460.874000,"POINT (1523674.775000 1003460.874000)"
,101992,0,,,1523854.344000,1003450.648000,"POINT (1523854.344000 1003450.648000)"
,101993,0,,,1524163.201000,1003444.907000,"POINT (1524163.201000 1003444.907000)"
,101994,0,,,1524441.605000,1003434.497000,"POINT (1524441.605000 1003434.497000)"
,101995,0,,,1524432.957000,1003196.623000,"POINT (1524432.957000 1003196.623000)"
,101996,0,,,1524150.707000,1003215.440000,"POINT (1524150.707000 1003215.440000)"
,101997,0,,,1523666.177000,1003224.848000,"POINT (1523666.177000 1003224.848000)"
,101998,0,,,1523143.000000,1003235.000000,"POINT (1523143.000000 1003235.000000)"
,101999,0,,,1522436.948000,1002987.958000,"POINT (1522436.948000 1002987.958000)"
,102000,0,,,1520486.264000,1002971.450000,"POINT (1520486.264000 1002971.450000)"
,102001,0,,,1518979.088000,1003705.824000,"POINT (1518979.088000 1003705.824000)"
,102002,0,,,1531429.936000,1007405.544000,"POINT (1531429.936000 1007405.544000)"
,102003,0,,,1531796.781000,1007224.557000,"POINT (1531796.781000 1007224.557000)"
,102004,0,,,1532548.881000,1007711.494000,"POINT (1532548.881000 1007711.494000)"
,102005,0,,,1532534.739000,1007631.557000,"POINT (1532534.739000 1007631.557000)"
,102006,0,,,1522446.254000,1003630.603000,"POINT (1522446.254000 1003630.603000)"
,102007,0,,,1522710.109000,1003767.605000,"POINT (1522710.109000 1003767.605000)"
,102008,0,,,1523146.486000,1003767.605000,"POINT (1523146.486000 1003767.605000)"
,102009,0,,,1522882.630000,1003767.605000,"POINT (1522882.630000 1003767.605000)"
,102010,0,,,1511439.961000,998714.438000,"POINT (1511439.961000 998714.438000)"
,102011,0,,,1523159.368000,1004342.624000,"POINT (1523159.368000 1004342.624000)"
,102012,0,,,1522723.496000,1004342.624000,"POINT (1522723.496000 1004342.624000)"
,102013,0,,,1522165.366000,1003630.344000,"POINT (1522165.366000 1003630.344000)"
,102014,0,,,1522165.366000,1004347.939000,"POINT (1522165.366000 1004347.939000)"
,102015,0,,,1522165.366000,1004587.137000,"POINT (1522165.366000 1004587.137000)"
,102016,0,,,1523644.509000,1002001.270000,"POINT (1523644.509000 1002001.270000)"
,102017,0,,,1523710.152000,1001984.401000,"POINT (1523710.152000 1001984.401000)"
,102018,0,,,1523643.435000,1001963.700000,"POINT (1523643.435000 1001963.700000)"
,102019,0,,,1523576.001000,1001987.563000,"POINT (1523576.001000 1001987.563000)"
,102020,0,,,1523661.742000,1001966.566000,"POINT (1523661.742000 1001966.566000)"
,102021,0,,,1523661.742000,1001996.291000,"POINT (1523661.742000 1001996.291000)"
,102022,0,,,1523624.373000,1001997.141000,"POINT (1523624.373000 1001997.141000)"
,102023,0,,,1523624.373000,1001967.415000,"POINT (1523624.373000 1001967.415000)"
,102500,0,,,1553915.323000,1030299.490000,"POINT (1553915.323000 1030299.490000)"
,102501,0,,,1553918.036000,1030195.933000,"POINT (1553918.036000 1030195.933000)"
,102506,0,,,1542399.057000,1020671.900000,"POINT (1542399.057000 1020671.900000)"
,102507,0,,,1542566.219000,1020695.659000,"POINT (1542566.219000 1020695.659000)"
,102508,0,,,1539535.775000,1018256.997000,"POINT (1539535.775000 1018256.997000)"
,102509,0,,,1540027.902000,1018587.158000,"POINT (1540027.902000 1018587.158000)"
,102510,0,,,1531751.339000,998029.125000,"POINT (1531751.339000 998029.125000)"
,102511,0,,,1531788.835000,998271.187000,"POINT (1531788.835000 998271.187000)"
,102512,0,,,1533336.071000,1013068.649000,"POINT (1533336.071000 1013068.649000)"
,102513,0,,,1533365.646000,1013000.706000,"POINT (1533365.646000 1013000.706000)"
,102514,0,,,1531946.771000,1009546.171000,"POINT (1531946.771000 1009546.171000)"
,102515,0,,,1531991.126000,1010309.331000,"POINT (1531991.126000 1010309.331000)"
,102516,0,,,1531911.755000,1007571.348000,"POINT (1531911.755000 1007571.348000)"
,102517,0,,,1531946.924000,1007569.641000,"POINT (1531946.924000 1007569.641000)"
,102518,0,,,1531903.311000,1006706.243000,"POINT (1531903.311000 1006706.243000)"
,102519,0,,,1531931.683000,1006569.072000,"POINT (1531931.683000 1006569.072000)"
,102520,0,,,1531765.894000,999530.438000,"POINT (1531765.894000 999530.438000)"
,102521,0,,,1531820.698000,1000208.487000,"POINT (1531820.698000 1000208.487000)"
,102522,0,,,1531741.377000,996711.375000,"POINT (1531741.377000 996711.375000)"
,102523,0,,,1531799.451000,996607.188000,"POINT (1531799.451000 996607.188000)"
,102524,0,,,1531742.815000,994807.375000,"POINT (1531742.815000 994807.375000)"
,102525,0,,,1531803.027000,993490.250000,"POINT (1531803.027000 993490.250000)"
,102526,0,,,1531731.349000,993641.688000,"POINT (1531731.349000 993641.688000)"
,102527,0,,,1531788.766000,992354.875000,"POINT (1531788.766000 992354.875000)"
,102528,0,,,1531537.410000,988249.188000,"POINT (1531537.410000 988249.188000)"
,102529,0,,,1531627.106000,988255.312000,"POINT (1531627.106000 988255.312000)"
,102530,0,,,1528899.081000,987017.250000,"POINT (1528899.081000 987017.250000)"
,102531,0,,,1528793.904000,986951.313000,"POINT (1528793.904000 986951.313000)"
,102532,0,,,1526318.409000,987054.625000,"POINT (1526318.409000 987054.625000)"
,102533,0,,,1526346.438000,986976.875000,"POINT (1526346.438000 986976.875000)"
,102534,0,,,1522448.466000,987015.062000,"POINT (1522448.466000 987015.062000)"
,102535,0,,,1522470.042000,986949.438000,"POINT (1522470.042000 986949.438000)"
,102536,0,,,1518729.298000,983325.438000,"POINT (1518729.298000 983325.438000)"
,102537,0,,,1519042.802000,983588.813000,"POINT (1519042.802000 983588.813000)"
,102538,0,,,1517434.626000,981743.625000,"POINT (1517434.626000 981743.625000)"
,102539,0,,,1517685.600000,981953.063000,"POINT (1517685.600000 981953.063000)"
,102540,0,,,1515784.421000,972134.250000,"POINT (1515784.421000 972134.250000)"
,102541,0,,,1515863.658000,972111.000000,"POINT (1515863.658000 972111.000000)"
,102542,0,,,1531397.809000,998387.375000,"POINT (1531397.809000 998387.375000)"
,102544,0,,,1520150.000000,991810.000000,"POINT (1520150.000000 991810.000000)"
,102545,0,,,1535039.192000,1008468.965000,"POINT (1535039.192000 1008468.965000)"
,102546,0,,,1532656.000000,969862.000000,"POINT (1532656.000000 969862.000000)"
,102553,0,,,1517565.087000,1029931.229000,"POINT (1517565.087000 1029931.229000)"
,102554,0,,,1533709.900000,997965.125000,"POINT (1533709.900000 997965.125000)"
,102555,0,,,1507195.518000,1019186.965000,"POINT (1507195.518000 1019186.965000)"
,102556,0,,,1499435.169000,1008163.901000,"POINT (1499435.169000 1008163.901000)"
,103400,0,,,1512437.530000,1030298.352000,"POINT (1512437.530000 1030298.352000)"
,103413,0,,,1545490.789000,1029974.104000,"POINT (1545490.789000 1029974.104000)"
,103415,0,,,1555450.145000,985011.500000,"POINT (1555450.145000 985011.500000)"
,103422,0,,,1543321.431000,970292.438000,"POINT (1543321.431000 970292.438000)"
,103500,0,,,1581122.140000,1027434.936000,"POINT (1581122.140000 1027434.936000)"
,103501,0,,,1586375.996000,1027430.615000,"POINT (1586375.996000 1027430.615000)"
,103502,0,,,1556616.540000,993021.250000,"POINT (1556616.540000 993021.250000)"
,103503,0,,,1554239.770000,990397.500000,"POINT (1554239.770000 990397.500000)"
,103504,0,,,1581264.120000,1040669.756000,"POINT (1581264.120000 1040669.756000)"
,103505,0,,,1586542.722000,1040329.725000,"POINT (1586542.722000 1040329.725000)"
,103506,0,,,1581133.739000,1030077.544000,"POINT (1581133.739000 1030077.544000)"
,103507,0,,,1586411.267000,1030064.108000,"POINT (1586411.267000 1030064.108000)"
,103508,0,,,1581002.519000,1018124.254000,"POINT (1581002.519000 1018124.254000)"
,103509,0,,,1586273.468000,1019436.487000,"POINT (1586273.468000 1019436.487000)"
,103510,0,,,1580455.144000,987541.313000,"POINT (1580455.144000 987541.313000)"
,103511,0,,,1585828.031000,987590.188000,"POINT (1585828.031000 987590.188000)"
,103512,0,,,1581595.287000,1066765.231000,"POINT (1581595.287000 1066765.231000)"
,103513,0,,,1586879.987000,1066714.853000,"POINT (1586879.987000 1066714.853000)"
,103514,0,,,1581171.196000,1035370.594000,"POINT (1581171.196000 1035370.594000)"
,103515,0,,,1586477.916000,1035347.955000,"POINT (1586477.916000 1035347.955000)"
,103516,0,,,1581277.598000,1045985.142000,"POINT (1581277.598000 1045985.142000)"
,103517,0,,,1586610.988000,1045609.995000,"POINT (1586610.988000 1045609.995000)"
,103518,0,,,1578141.489000,1003582.981000,"POINT (1578141.489000 1003582.981000)"
,103519,0,,,1586047.716000,1003524.307000,"POINT (1586047.716000 1003524.307000)"
,103520,0,,,1581064.149000,1021797.854000,"POINT (1581064.149000 1021797.854000)"
,103521,0,,,1586323.900000,1023370.133000,"POINT (1586323.900000 1023370.133000)"
,103524,0,,,1581878.495000,969670.375000,"POINT (1581878.495000 969670.375000)"
,103525,0,,,1585498.755000,969005.438000,"POINT (1585498.755000 969005.438000)"
,103526,0,,,1580901.576000,1008855.339000,"POINT (1580901.576000 1008855.339000)"
,103527,0,,,1586138.825000,1008887.000000,"POINT (1586138.825000 1008887.000000)"
,103528,0,,,1584258.444000,1057572.775000,"POINT (1584258.444000 1057572.775000)"
,103529,0,,,1585920.326000,1059172.881000,"POINT (1585920.326000 1059172.881000)"
,103530,0,,,1583547.702000,966326.875000,"POINT (1583547.702000 966326.875000)"
,103531,0,,,1580954.653000,1014141.034000,"POINT (1580954.653000 1014141.034000)"
,103532,0,,,1586206.247000,1014168.461000,"POINT (1586206.247000 1014168.461000)"
,103533,0,,,1584589.371000,1057221.784000,"POINT (1584589.371000 1057221.784000)"
,103534,0,,,1586751.549000,1056523.442000,"POINT (1586751.549000 1056523.442000)"
,103535,0,,,1580614.569000,998275.562000,"POINT (1580614.569000 998275.562000)"
,103536,0,,,1586015.497000,998223.813000,"POINT (1586015.497000 998223.813000)"
,103537,0,,,1581173.571000,1032933.674000,"POINT (1581173.571000 1032933.674000)"
,103538,0,,,1586441.864000,1032971.404000,"POINT (1586441.864000 1032971.404000)"
,103539,0,,,1581170.363000,1032798.139000,"POINT (1581170.363000 1032798.139000)"
,103540,0,,,1586449.260000,1032857.575000,"POINT (1586449.260000 1032857.575000)"
,103541,0,,,1582692.393000,1053470.183000,"POINT (1582692.393000 1053470.183000)"
,103542,0,,,1586603.333000,1053632.042000,"POINT (1586603.333000 1053632.042000)"
,103543,0,,,1583190.635000,1053615.940000,"POINT (1583190.635000 1053615.940000)"
,103544,0,,,1586605.836000,1053705.265000,"POINT (1586605.836000 1053705.265000)"
,103545,0,,,1555007.293000,1056378.318000,"POINT (1555007.293000 1056378.318000)"
,103546,0,,,1543835.726000,1035216.714000,"POINT (1543835.726000 1035216.714000)"
,103547,0,,,1555654.875000,1029796.305000,"POINT (1555654.875000 1029796.305000)"
,103548,0,,,1587256.095000,1032857.467000,"POINT (1587256.095000 1032857.467000)"
,103549,0,,,1545883.506000,1056384.179000,"POINT (1545883.506000 1056384.179000)"
,103550,0,,,1545895.992000,1059033.870000,"POINT (1545895.992000 1059033.870000)"
,103551,0,,,1552432.978000,1056414.884000,"POINT (1552432.978000 1056414.884000)"
,103552,0,,,1560000.343000,1034802.007000,"POINT (1560000.343000 1034802.007000)"
,103553,0,,,1565428.729000,1056471.447000,"POINT (1565428.729000 1056471.447000)"
,103554,0,,,1578836.409000,1056545.464000,"POINT (1578836.409000 1056545.464000)"
,103555,0,,,1576041.819000,1056523.995000,"POINT (1576041.819000 1056523.995000)"
,103556,0,,,1576060.237000,1059173.923000,"POINT (1576060.237000 1059173.923000)"
,103557,0,,,1539247.503000,1056376.725000,"POINT (1539247.503000 1056376.725000)"
,103558,0,,,1539257.579000,1059086.609000,"POINT (1539257.579000 1059086.609000)"
,103559,0,,,1549866.320000,1056413.314000,"POINT (1549866.320000 1056413.314000)"
,103560,0,,,1549929.817000,1061652.277000,"POINT (1549929.817000 1061652.277000)"
,103561,0,,,1570723.507000,1056495.522000,"POINT (1570723.507000 1056495.522000)"
,103562,0,,,1570751.250000,1059139.840000,"POINT (1570751.250000 1059139.840000)"
,103563,0,,,1556285.474000,971836.438000,"POINT (1556285.474000 971836.438000)"
,103564,0,,,1533221.933000,1057956.537000,"POINT (1533221.933000 1057956.537000)"
,103565,0,,,1533538.702000,1059166.995000,"POINT (1533538.702000 1059166.995000)"
,103566,0,,,1584022.000000,1057326.000000,"POINT (1584022.000000 1057326.000000)"
,103567,0,,,1560174.981000,1056489.741000,"POINT (1560174.981000 1056489.741000)"
,103568,0,,,1560280.142000,1061652.199000,"POINT (1560280.142000 1061652.199000)"
,103569,0,,,1456706.761000,1042336.277000,"POINT (1456706.761000 1042336.277000)"
,103570,0,,,1581316.108000,1056564.178000,"POINT (1581316.108000 1056564.178000)"
,103571,0,,,1581316.108000,1059240.381000,"POINT (1581316.108000 1059240.381000)"
,103572,0,,,1442482.991000,988835.188000,"POINT (1442482.991000 988835.188000)"
,103574,0,,,1453629.682000,1021725.630000,"POINT (1453629.682000 1021725.630000)"
,103575,0,,,1443219.923000,1031240.854000,"POINT (1443219.923000 1031240.854000)"
,103576,0,,,1443134.979000,1025867.615000,"POINT (1443134.979000 1025867.615000)"
,103577,0,,,1442567.190000,994149.812000,"POINT (1442567.190000 994149.812000)"
,103578,0,,,1507168.114000,1032986.755000,"POINT (1507168.114000 1032986.755000)"
,103579,0,,,1515269.474000,1043332.858000,"POINT (1515269.474000 1043332.858000)"
,103580,0,,,1458672.225000,1041069.877000,"POINT (1458672.225000 1041069.877000)"
,103581,0,,,1507256.365000,1038541.303000,"POINT (1507256.365000 1038541.303000)"
