node_id,x_coord,y_coord
1117,1519992.1436501197,1002585.5585220538
1118,1519999.136734997,1002585.247453093
1119,1520006.1298198744,1002584.9363841321
1120,1520013.1229047517,1002584.6253151713
1121,1520020.115989629,1002584.3142462105
1122,1520027.1090745064,1002584.0031772497
1123,1520034.1021593837,1002583.6921082889
1124,1520041.095244261,1002583.3810393281
1125,1520048.0883291385,1002583.0699703672
1126,1520055.0814140157,1002582.7589014064
1127,1520062.074498893,1002582.4478324456
1128,1520069.0675837705,1002582.1367634848
1129,1520076.0606686478,1002581.8256945239
1130,1520083.053753525,1002581.514625563
1131,1520090.0468384023,1002581.2035566022
1132,1520097.0399232798,1002580.8924876414
1133,1520104.033008157,1002580.5814186806
1134,1520111.0260930343,1002580.2703497198
1135,1520118.0191779118,1002579.959280759
1136,1520125.012262789,1002579.6482117982
1137,1520132.0053476663,1002579.3371428374
1138,1520138.9984325438,1002579.0260738765
1139,1520145.991517421,1002578.7150049157
1140,1520152.9846022984,1002578.4039359549
1141,1520159.9776871759,1002578.0928669941
1142,1520166.970772053,1002577.7817980333
1143,1520173.9638569304,1002577.4707290725
1144,1520180.9569418076,1002577.1596601116
1145,1520187.9500266851,1002576.8485911508
1146,1520194.9431115624,1002576.53752219
1147,1520201.9361964397,1002576.2264532292
1148,1520208.9292813172,1002575.9153842684
1149,1520215.9223661944,1002575.6043153076
1150,1520222.9154510717,1002575.2932463468
1151,1520229.9085359492,1002574.982177386
1152,1520236.9016208265,1002574.671108425
1153,1520243.8947057037,1002574.3600394642
1154,1520250.8877905812,1002574.0489705034
1155,1520257.8808754585,1002573.7379015426
1156,1520264.8739603357,1002573.4268325818
1157,1520271.867045213,1002573.1157636209
1158,1520278.8601300905,1002572.8046946601
1159,1520285.8532149678,1002572.4936256993
1160,1520292.846299845,1002572.1825567385
1161,1520299.8393847225,1002571.8714877777
1162,1520306.8324695998,1002571.5604188169
1163,1520313.825554477,1002571.249349856
1164,1520320.8186393545,1002570.9382808952
1165,1520327.8117242318,1002570.6272119344
1166,1520334.804809109,1002570.3161429736
1167,1520341.7978939866,1002570.0050740128
1168,1520348.7909788638,1002569.694005052
1169,1520355.784063741,1002569.3829360912
1170,1520362.7771486184,1002569.0718671303
1171,1520369.7702334959,1002568.7607981695
1172,1520376.7633183731,1002568.4497292087
1173,1520383.7564032504,1002568.1386602479
1174,1520390.7494881279,1002567.8275912871
1175,1520397.7425730051,1002567.5165223263
1176,1520404.7356578824,1002567.2054533653
1177,1520411.72874276,1002566.8943844045
1178,1520418.7218276372,1002566.5833154437
1179,1520425.7149125144,1002566.2722464829
1180,1520432.7079973917,1002565.9611775221
1181,1520439.7010822692,1002565.6501085613
1182,1520446.6941671465,1002565.3390396005
1183,1520453.6872520237,1002565.0279706396
1184,1520460.6803369012,1002564.7169016788
1185,1520467.6734217785,1002564.405832718
1186,1520474.6665066557,1002564.0947637572
1187,1520481.6595915332,1002563.7836947964
1188,1520488.6526764105,1002563.4726258356
1189,1520495.6457612878,1002563.1615568748
1190,1520502.6388461653,1002562.8504879139
1191,1520509.6319310425,1002562.5394189531
1192,1520516.6250159198,1002562.2283499923
1193,1520523.618100797,1002561.9172810315
1194,1520530.6111856746,1002561.6062120707
1195,1520537.6042705518,1002561.2951431099
1196,1520544.597355429,1002560.984074149
1197,1520551.5904403066,1002560.6730051882
1198,1520558.5835251838,1002560.3619362274
1199,1520565.576610061,1002560.0508672665
1200,1520572.5696949386,1002559.7397983057
1201,1520579.5627798159,1002559.4287293449
1202,1520586.5558646931,1002559.117660384
1203,1520593.5489495706,1002558.8065914232
1204,1520600.542034448,1002558.4955224624
1205,1520607.5351193252,1002558.1844535016
1206,1520612.8543442662,1002557.9478417911
1207,1519307.4764547257,1002620.5407784865
1208,1519300.6099269562,1002619.1803387079
1209,1519293.7433991868,1002617.8198989291
1210,1519286.8768714175,1002616.4594591504
1211,1519280.010343648,1002615.0990193717
1212,1519273.1438158785,1002613.738579593
1213,1519266.277288109,1002612.3781398144
1214,1519259.4107603396,1002611.0177000356
1215,1519252.54423257,1002609.6572602569
1216,1519245.6777048009,1002608.2968204782
1217,1519238.8111770314,1002606.9363806995
1218,1519231.944649262,1002605.5759409209
1219,1519225.0781214924,1002604.2155011421
1220,1519218.211593723,1002602.8550613634
1221,1519211.3450659534,1002601.4946215847
1222,1519204.4785381842,1002600.134181806
1223,1519197.6120104147,1002598.7737420273
1224,1519190.7454826452,1002597.4133022486
1225,1519183.8789548757,1002596.0528624699
1226,1519177.0124271063,1002594.6924226912
1227,1519167.1971054955,1002592.747749283
1228,1519313.8069092522,1002609.3066701537
1229,1519313.3400916923,1002602.3222531154
1230,1519312.8732741321,1002595.3378360771
1231,1519312.4064565722,1002588.3534190387
1232,1519311.939639012,1002581.3690020003
1233,1519311.4728214522,1002574.3845849619
1234,1519311.006003892,1002567.4001679237
1235,1519310.5391863321,1002560.4157508853
1236,1519310.0723687722,1002553.4313338469
1237,1519309.605551212,1002546.4469168085
1238,1519309.1387336522,1002539.4624997702
1239,1519308.671916092,1002532.4780827318
1240,1519308.2050985321,1002525.4936656934
1241,1519307.738280972,1002518.5092486552
1242,1519307.271463412,1002511.5248316168
1243,1519306.8046458522,1002504.5404145784
1244,1519306.337828292,1002497.55599754
1245,1519305.8710107321,1002490.5715805017
1246,1519305.404193172,1002483.5871634634
1247,1519304.937375612,1002476.602746425
1248,1519304.470558052,1002469.6183293867
1249,1519304.003740492,1002462.6339123483
1250,1519303.536922932,1002455.6494953099
1251,1519303.070105372,1002448.6650782715
1252,1519302.603287812,1002441.6806612333
1253,1519302.136470252,1002434.6962441949
1254,1519301.669652692,1002427.7118271565
1255,1519301.202835132,1002420.7274101181
1256,1519300.736017572,1002413.7429930798
1257,1519300.2692000119,1002406.7585760414
1258,1519299.802382452,1002399.774159003
1259,1519299.335564892,1002392.7897419648
1260,1519298.868747332,1002385.8053249264
1261,1519298.401929772,1002378.820907888
1262,1519297.9351122119,1002371.8364908496
1263,1519297.468294652,1002364.8520738113
1264,1519297.0014770918,1002357.867656773
1265,1519296.534659532,1002350.8832397346
1266,1519296.067841972,1002343.8988226963
1267,1519295.6010244119,1002336.9144056579
1268,1519295.134206852,1002329.9299886195
1269,1519294.6673892918,1002322.9455715811
1270,1519294.200571732,1002315.9611545429
1271,1519293.7337541718,1002308.9767375045
1272,1519293.2669366118,1002301.9923204661
1273,1519292.800119052,1002295.0079034277
1274,1519292.3333014918,1002288.0234863894
1275,1519291.866483932,1002281.039069351
1276,1519291.3996663718,1002274.0546523127
1277,1519290.9328488118,1002267.0702352744
1278,1519290.4660312517,1002260.085818236
1279,1519289.9992136918,1002253.1014011976
1280,1519289.532396132,1002246.1169841592
1281,1519289.0655785718,1002239.132567121
1282,1519288.5987610118,1002232.1481500826
1283,1519288.1319434517,1002225.1637330442
1284,1519287.6651258918,1002218.1793160059
1285,1519287.1983083317,1002211.1948989675
1286,1519286.7314907718,1002204.2104819291
1287,1519286.2646732118,1002197.2260648907
1288,1519285.7978556517,1002190.2416478525
1289,1519285.3310380918,1002183.2572308141
1290,1519284.8642205317,1002176.2728137757
1291,1519284.3974029718,1002169.2883967373
1292,1519283.9305854116,1002162.303979699
1293,1519283.4637678517,1002155.3195626606
1294,1519282.9969502916,1002148.3351456223
1295,1519282.5301327317,1002141.350728584
1296,1519282.0633151717,1002134.3663115456
1297,1519281.5964976116,1002127.3818945072
1298,1519281.1296800517,1002120.3974774688
1299,1519280.6126737094,1002112.6621474063
1300,1519328.5506863953,1002618.5879514971
1301,1519335.252447963,1002620.6094340937
1302,1519341.9542095307,1002622.6309166905
1303,1519348.6559710987,1002624.6523992871
1304,1519355.3577326664,1002626.6738818837
1305,1519362.0594942342,1002628.6953644804
1306,1519368.761255802,1002630.7168470771
1307,1519375.4630173696,1002632.7383296738
1308,1519382.1647789376,1002634.7598122704
1309,1519388.8665405053,1002636.781294867
1310,1519395.568302073,1002638.8027774638
1311,1519402.2700636408,1002640.8242600604
1312,1519408.9718252085,1002642.8457426571
1313,1519415.6735867765,1002644.8672252537
1314,1519422.3753483442,1002646.8887078505
1315,1519429.077109912,1002648.9101904471
1316,1519435.7788714797,1002650.9316730438
1317,1519442.4806330474,1002652.9531556404
1318,1519449.1823946154,1002654.9746382372
1319,1519455.884156183,1002656.9961208338
1320,1519462.5859177508,1002659.0176034304
1321,1519469.2876793186,1002661.0390860271
1322,1519475.9894408863,1002663.0605686238
1323,1519482.6912024543,1002665.0820512205
1324,1519489.392964022,1002667.1035338171
1325,1519496.0947255897,1002669.1250164137
1326,1519502.7964871575,1002671.1464990105
1327,1519509.4982487252,1002673.1679816071
1328,1519516.2000102932,1002675.1894642038
1329,1519522.901771861,1002677.2109468004
1330,1519529.6035334286,1002679.2324293972
1331,1519536.3052949964,1002681.2539119938
1332,1519543.007056564,1002683.2753945905
1333,1519549.708818132,1002685.2968771871
1334,1519556.4105796998,1002687.3183597839
1335,1519563.1123412675,1002689.3398423805
1336,1519569.8141028353,1002691.3613249771
1337,1519576.515864403,1002693.3828075739
1338,1519583.217625971,1002695.4042901705
1339,1519589.9193875387,1002697.4257727672
1340,1519596.6211491064,1002699.4472553638
1341,1519603.3229106741,1002701.4687379606
1342,1519610.0246722419,1002703.4902205572
1343,1519616.7264338098,1002705.5117031538
1344,1519623.4281953776,1002707.5331857505
1345,1519630.1299569453,1002709.5546683472
1346,1519636.831718513,1002711.5761509439
1347,1519643.5334800808,1002713.5976335405
1348,1519650.2352416487,1002715.6191161372
1349,1519656.9370032165,1002717.6405987339
1350,1519663.6387647842,1002719.6620813305
1351,1519670.340526352,1002721.6835639272
1352,1519677.0422879197,1002723.7050465238
1353,1519683.7440494876,1002725.7265291206
1354,1519690.4458110554,1002727.7480117172
1355,1519697.147572623,1002729.7694943139
1356,1519703.8493341908,1002731.7909769105
1357,1519710.5510957586,1002733.8124595073
1358,1519717.2528573265,1002735.8339421039
1359,1519723.9546188943,1002737.8554247005
1360,1519730.656380462,1002739.8769072972
1361,1519737.3581420297,1002741.8983898939
1362,1519744.0599035975,1002743.9198724906
1363,1519750.7616651654,1002745.9413550872
1364,1519757.4634267332,1002747.9628376839
1365,1519764.165188301,1002749.9843202806
1366,1519770.8669498686,1002752.0058028772
1367,1519777.5687114364,1002754.0272854739
1368,1519784.2704730043,1002756.0487680706
1369,1519790.972234572,1002758.0702506673
1370,1519797.6739961398,1002760.0917332639
1371,1519804.3757577075,1002762.1132158606
1372,1519811.0775192752,1002764.1346984573
1373,1519817.7792808432,1002766.156181054
1374,1519824.481042411,1002768.1776636506
1375,1519831.1828039787,1002770.1991462472
1376,1519837.8845655464,1002772.220628844
1377,1519844.5863271144,1002774.2421114406
1378,1519851.288088682,1002776.2635940373
1379,1519857.9898502498,1002778.2850766339
1380,1519864.6916118176,1002780.3065592307
1381,1519871.3933733853,1002782.3280418273
1382,1519878.0951349533,1002784.349524424
1383,1519884.796896521,1002786.3710070206
1384,1519891.4986580887,1002788.3924896173
1385,1519898.2004196565,1002790.413972214
1386,1519904.9021812242,1002792.4354548106
1387,1519911.6039427922,1002794.4569374073
1388,1519918.30570436,1002796.478420004
1389,1519925.0074659276,1002798.4999026007
1390,1519931.7092274954,1002800.5213851973
1391,1519938.410989063,1002802.5428677939
1392,1519945.112750631,1002804.5643503907
1393,1519951.8145121988,1002806.5858329873
1394,1519958.5162737665,1002808.607315584
1395,1519965.2180353343,1002810.6287981806
1396,1519971.919796902,1002812.6502807774
1397,1519978.62155847,1002814.671763374
1398,1519985.3233200377,1002816.6932459706
1399,1519992.0250816054,1002818.7147285673
1400,1519998.7268431731,1002820.736211164
1401,1520005.4286047409,1002822.7576937607
1402,1520012.1303663088,1002824.7791763573
1403,1520018.8321278766,1002826.8006589541
1404,1520025.5338894443,1002828.8221415507
1405,1520032.235651012,1002830.8436241474
1406,1520038.9374125798,1002832.865106744
1407,1520045.6391741477,1002834.8865893407
1408,1520052.3409357155,1002836.9080719374
1409,1520059.0426972832,1002838.929554534
1410,1520065.744458851,1002840.9510371307
1411,1520072.4462204187,1002842.9725197274
1412,1520079.1479819866,1002844.9940023241
1413,1520085.8497435544,1002847.0154849207
1414,1520092.551505122,1002849.0369675173
1415,1520099.2532666898,1002851.0584501141
1416,1520105.9550282576,1002853.0799327107
1417,1520112.6567898255,1002855.1014153074
1418,1520119.3585513933,1002857.122897904
1419,1520126.060312961,1002859.1443805008
1420,1520132.7620745287,1002861.1658630974
1421,1520139.4638360965,1002863.187345694
1422,1520146.1655976644,1002865.2088282907
1423,1520152.8673592322,1002867.2303108874
1424,1520159.5691208,1002869.2517934841
1425,1520166.2708823676,1002871.2732760807
1426,1520172.9726439354,1002873.2947586774
1427,1520179.6744055033,1002875.3162412741
1428,1520186.376167071,1002877.3377238708
1429,1520193.0779286388,1002879.3592064674
1430,1520199.7796902065,1002881.380689064
1431,1520206.4814517742,1002883.4021716608
1432,1520213.1832133422,1002885.4236542574
1433,1520219.88497491,1002887.4451368541
1434,1520226.5867364777,1002889.4666194508
1435,1520233.2884980454,1002891.4881020475
1436,1520239.9902596131,1002893.5095846441
1437,1520246.692021181,1002895.5310672408
1438,1520253.3937827488,1002897.5525498375
1439,1520260.0955443166,1002899.5740324341
1440,1520266.7973058843,1002901.5955150308
1441,1520273.499067452,1002903.6169976274
1442,1520280.20082902,1002905.6384802242
1443,1520286.9025905877,1002907.6599628208
1444,1520293.6043521555,1002909.6814454175
1445,1520300.3061137232,1002911.7029280141
1446,1520307.007875291,1002913.7244106109
1447,1520313.709636859,1002915.7458932075
1448,1520320.4113984266,1002917.7673758041
1449,1520327.1131599944,1002919.7888584008
1450,1520333.814921562,1002921.8103409975
1451,1520340.5166831298,1002923.8318235942
1452,1520347.2184446978,1002925.8533061908
1453,1520353.9202062655,1002927.8747887874
1454,1520360.6219678333,1002929.8962713842
1455,1520367.323729401,1002931.9177539808
1456,1520374.0254909687,1002933.9392365775
1457,1520380.7272525367,1002935.9607191741
1458,1520387.4290141044,1002937.9822017709
1459,1520394.1307756722,1002940.0036843675
1460,1520400.8325372399,1002942.0251669642
1461,1520407.5342988076,1002944.0466495608
1462,1520414.2360603756,1002946.0681321576
1463,1520420.9378219433,1002948.0896147542
1464,1520427.639583511,1002950.1110973508
1465,1520434.3413450788,1002952.1325799475
1466,1520441.0431066465,1002954.1540625442
1467,1520447.7448682145,1002956.1755451409
1468,1520454.4466297822,1002958.1970277375
1469,1520461.14839135,1002960.2185103343
1470,1520467.8501529177,1002962.2399929309
1471,1520477.7007962016,1002965.2112869351
1472,1522618.5202849123,1002273.582120032
1473,1522619.2477504187,1002280.5442169817
1474,1522619.975215925,1002287.5063139314
1475,1522620.7026814313,1002294.4684108811
1476,1522621.4301469377,1002301.4305078309
1477,1522622.157612444,1002308.3926047806
1478,1522622.8850779503,1002315.3547017303
1479,1522623.6125434567,1002322.31679868
1480,1522624.340008963,1002329.2788956297
1481,1522625.0674744693,1002336.2409925794
1482,1522625.7949399757,1002343.2030895291
1483,1522626.522405482,1002350.1651864788
1484,1522627.2498709883,1002357.1272834286
1485,1522627.9773364945,1002364.0893803783
1486,1522628.704802001,1002371.051477328
1487,1522629.4322675073,1002378.0135742776
1488,1522630.1597330135,1002384.9756712273
1489,1522630.88719852,1002391.937768177
1490,1522631.6146640263,1002398.8998651267
1491,1522632.3421295325,1002405.8619620765
1492,1522633.069595039,1002412.8240590262
1493,1522633.7970605453,1002419.7861559759
1494,1522634.5245260515,1002426.7482529256
1495,1522635.251991558,1002433.7103498753
1496,1522635.9794570643,1002440.672446825
1497,1522636.7069225705,1002447.6345437746
1498,1522637.434388077,1002454.5966407243
1499,1522638.1618535833,1002461.5587376741
1500,1522638.8893190895,1002468.5208346238
1501,1522639.616784596,1002475.4829315735
1502,1522640.3442501023,1002482.4450285232
1503,1522641.0717156085,1002489.4071254729
1504,1522641.7991811149,1002496.3692224226
1505,1522642.5266466213,1002503.3313193723
1506,1522643.1098120373,1002508.9124144614
1507,1522624.0,1002260.5
1508,1522631.0,1002260.5
1509,1522638.0,1002260.5
1510,1522645.0,1002260.5
1511,1522652.0,1002260.5
1512,1522659.0,1002260.5
1513,1522666.0,1002260.5
1514,1522673.0,1002260.5
1515,1522680.0,1002260.5
1516,1522687.0,1002260.5
1517,1522694.0,1002260.5
1518,1522701.0,1002260.5
1519,1522708.0,1002260.5
1520,1522715.0,1002260.5
1521,1522722.0,1002260.5
1522,1522729.0,1002260.5
1523,1522736.0,1002260.5
1524,1522743.0,1002260.5
1525,1522750.0,1002260.5
1526,1522757.0,1002260.5
1527,1522764.0,1002260.5
1528,1522771.0,1002260.5
1529,1522778.0,1002260.5
1530,1522785.0,1002260.5
1531,1522792.0,1002260.5
1532,1522799.0,1002260.5
1533,1522806.0,1002260.5
1534,1522813.0,1002260.5
1535,1522820.0,1002260.5
1536,1522827.0,1002260.5
1537,1522834.0,1002260.5
1538,1522841.0,1002260.5
1539,1522848.0,1002260.5
1540,1522854.0,1002260.5
1541,1522603.999404188,1002267.4982972147
1542,1522596.9994042895,1002267.4971053007
1543,1522589.999404391,1002267.4959133865
1544,1522582.9994044926,1002267.4947214724
1545,1522575.9994045938,1002267.4935295583
1546,1522568.9994046954,1002267.4923376441
1547,1522561.9994047969,1002267.49114573
1548,1522554.9994048984,1002267.4899538159
1549,1522547.999405,1002267.4887619017
1550,1522540.9994051014,1002267.4875699877
1551,1522533.9994052027,1002267.4863780736
1552,1522526.9994053042,1002267.4851861594
1553,1522519.9994054057,1002267.4839942453
1554,1522512.9994055072,1002267.4828023312
1555,1522505.9994056087,1002267.481610417
1556,1522498.9994057103,1002267.4804185029
1557,1522491.9994058115,1002267.4792265889
1558,1522484.999405913,1002267.4780346748
1559,1522477.9994060146,1002267.4768427606
1560,1522470.999406116,1002267.4756508465
1561,1522463.9994062176,1002267.4744589324
1562,1522456.999406319,1002267.4732670182
1563,1522449.9994064204,1002267.4720751041
1564,1522442.999406522,1002267.47088319
1565,1522436.0664038982,1002267.4697026837
1566,1522611.7126760627,1002253.6550423295
1567,1522612.5442020076,1002246.7046060407
1568,1522613.3757279525,1002239.7541697521
1569,1522614.2072538973,1002232.8037334634
1570,1522615.0387798422,1002225.8532971748
1571,1522615.870305787,1002218.9028608861
1572,1522616.701831732,1002211.9524245973
1573,1522617.533357677,1002205.0019883087
1574,1522618.364883622,1002198.05155202
1575,1522619.1964095668,1002191.1011157314
1576,1522620.0279355117,1002184.1506794427
1577,1522620.8594614565,1002177.200243154
1578,1522621.6909874014,1002170.2498068654
1579,1522622.5225133463,1002163.2993705766
1580,1522623.3540392912,1002156.3489342879
1581,1522624.185565236,1002149.3984979993
1582,1522625.017091181,1002142.4480617106
1583,1522625.8486171258,1002135.497625422
1584,1522626.6801430706,1002128.5471891332
1585,1522627.5116690157,1002121.5967528445
1586,1522628.3431949606,1002114.6463165559
1587,1522629.1747209055,1002107.6958802672
1588,1522630.0062468504,1002100.7454439786
1589,1522630.8377727952,1002093.7950076899
1590,1522631.66929874,1002086.8445714011
1591,1522632.500824685,1002079.8941351125
1592,1522633.3323506298,1002072.9436988238
1593,1522634.1638765747,1002065.9932625352
1594,1522634.9954025196,1002059.0428262465
1595,1522635.8269284645,1002052.0923899577
1596,1522636.6584544093,1002045.1419536691
1597,1522637.4899803544,1002038.1915173804
1598,1522638.3215062993,1002031.2410810918
1599,1522639.1530322442,1002024.2906448031
1600,1522639.984558189,1002017.3402085144
1601,1522640.7098876487,1002011.2774317256
1602,1520513.5505768585,1001343.9140885199
1603,1520512.1353894318,1001337.0586348844
1604,1520510.720202005,1001330.2031812491
1605,1520509.3050145784,1001323.3477276136
1606,1520507.8898271515,1001316.4922739782
1607,1520506.474639725,1001309.6368203429
1608,1520505.059452298,1001302.7813667074
1609,1520503.6442648715,1001295.925913072
1610,1520502.2290774449,1001289.0704594366
1611,1520500.813890018,1001282.2150058012
1612,1520499.3987025914,1001275.3595521657
1613,1520497.9835151646,1001268.5040985304
1614,1520496.568327738,1001261.648644895
1615,1520495.1531403111,1001254.7931912595
1616,1520493.7379528845,1001247.9377376242
1617,1520492.3227654577,1001241.0822839887
1618,1520490.907578031,1001234.2268303533
1619,1520489.4923906045,1001227.3713767179
1620,1520488.0772031776,1001220.5159230825
1621,1520486.662015751,1001213.660469447
1622,1520485.2468283242,1001206.8050158117
1623,1520483.8316408976,1001199.9495621762
1624,1520482.4164534707,1001193.0941085408
1625,1520481.001266044,1001186.2386549053
1626,1520479.5860786175,1001179.38320127
1627,1520478.1708911906,1001172.5277476346
1628,1520476.755703764,1001165.6722939991
1629,1520475.3405163372,1001158.8168403638
1630,1520473.9253289106,1001151.9613867283
1631,1520472.5101414837,1001145.1059330929
1632,1520471.0949540571,1001138.2504794576
1633,1520469.6797666305,1001131.3950258221
1634,1520468.2645792037,1001124.5395721867
1635,1520466.849391777,1001117.6841185513
1636,1520465.4342043502,1001110.8286649159
1637,1520464.0190169236,1001103.9732112804
1638,1520462.6038294968,1001097.1177576451
1639,1520461.1886420702,1001090.2623040096
1640,1520459.7734546433,1001083.4068503742
1641,1520458.953969506,1001079.4370989067
1642,1520522.1837782376,1001363.1051252409
1643,1520521.963634881,1001370.1016627346
1644,1520521.7434915244,1001377.0982002285
1645,1520521.5233481678,1001384.0947377223
1646,1520521.3032048112,1001391.0912752162
1647,1520521.0830614546,1001398.08781271
1648,1520520.862918098,1001405.0843502039
1649,1520520.6427747414,1001412.0808876976
1650,1520520.4226313848,1001419.0774251915
1651,1520520.2024880284,1001426.0739626853
1652,1520519.9823446719,1001433.0705001792
1653,1520519.7622013153,1001440.067037673
1654,1520519.5420579587,1001447.0635751669
1655,1520519.321914602,1001454.0601126606
1656,1520519.1017712455,1001461.0566501545
1657,1520518.881627889,1001468.0531876483
1658,1520518.6614845323,1001475.0497251421
1659,1520518.4413411757,1001482.046262636
1660,1520518.221197819,1001489.0428001297
1661,1520518.0010544625,1001496.0393376236
1662,1520517.780911106,1001503.0358751174
1663,1520517.5607677493,1001510.0324126113
1664,1520517.3406243927,1001517.0289501051
1665,1520517.1204810361,1001524.025487599
1666,1520516.9003376795,1001531.0220250927
1667,1520516.680194323,1001538.0185625866
1668,1520516.4600509666,1001545.0151000804
1669,1520516.1557592566,1001554.6860181156
1670,1519006.624909269,1001383.9554021914
1671,1519006.7125377334,1001390.9548536879
1672,1519006.800166198,1001397.9543051844
1673,1519006.8877946625,1001404.953756681
1674,1519006.975423127,1001411.9532081775
1675,1519007.0630515914,1001418.952659674
1676,1519007.150680056,1001425.9521111705
1677,1519007.2383085205,1001432.951562667
1678,1519007.325936985,1001439.9510141636
1679,1519007.4135654494,1001446.9504656601
1680,1519007.501193914,1001453.9499171566
1681,1519007.5888223785,1001460.9493686531
1682,1519007.676450843,1001467.9488201496
1683,1519007.7640793074,1001474.9482716462
1684,1519007.8517077721,1001481.9477231427
1685,1519007.9393362366,1001488.9471746392
1686,1519008.026964701,1001495.9466261357
1687,1519008.1145931655,1001502.9460776323
1688,1519008.2022216301,1001509.9455291288
1689,1519008.2898500946,1001516.9449806254
1690,1519008.377478559,1001523.9444321219
1691,1519008.4651070235,1001530.9438836185
1692,1519008.5527354882,1001537.943335115
1693,1519008.6403639526,1001544.9427866115
1694,1519008.727992417,1001551.942238108
1695,1519008.8156208817,1001558.9416896045
1696,1519008.9032493462,1001565.9411411011
1697,1519009.0295422277,1001576.0289693442
1698,1518997.9865921652,1001364.6664185929
1699,1518996.897364513,1001357.7516819297
1700,1518995.8081368608,1001350.8369452665
1701,1518994.7189092087,1001343.9222086032
1702,1518993.6296815565,1001337.00747194
1703,1518992.5404539043,1001330.0927352768
1704,1518991.4512262521,1001323.1779986136
1705,1518990.3619986002,1001316.2632619503
1706,1518989.272770948,1001309.3485252871
1707,1518988.1835432958,1001302.4337886239
1708,1518987.0943156437,1001295.5190519607
1709,1518986.0050879915,1001288.6043152974
1710,1518984.9158603393,1001281.6895786342
1711,1518983.8266326871,1001274.774841971
1712,1518982.737405035,1001267.8601053078
1713,1518981.6481773828,1001260.9453686445
1714,1518980.5589497306,1001254.0306319813
1715,1518979.4697220784,1001247.1158953181
1716,1518978.3804944262,1001240.2011586549
1717,1518977.291266774,1001233.2864219917
1718,1518976.2020391219,1001226.3716853284
1719,1518975.11281147,1001219.4569486652
1720,1518974.0235838178,1001212.542212002
1721,1518972.9343561656,1001205.6274753388
1722,1518971.8451285134,1001198.7127386754
1723,1518970.7559008612,1001191.7980020122
1724,1518969.666673209,1001184.883265349
1725,1518968.5774455569,1001177.9685286857
1726,1518967.4882179047,1001171.0537920225
1727,1518966.3989902525,1001164.1390553593
1728,1518965.3097626003,1001157.2243186961
1729,1518964.2205349482,1001150.3095820328
1730,1518963.131307296,1001143.3948453696
1731,1518962.0420796438,1001136.4801087064
1732,1518960.9528519919,1001129.5653720432
1733,1518959.8636243397,1001122.65063538
1734,1518958.7743966875,1001115.7358987167
1735,1518957.6851690353,1001108.8211620535
1736,1518956.5959413832,1001101.9064253903
1737,1518955.506713731,1001094.991688727
1738,1518954.4174860788,1001088.0769520638
1739,1518952.9926711714,1001079.0318090593
1740,1519010.20251802,1001855.1091390359
1741,1519009.99318488,1001848.112269762
1742,1519009.78385174,1001841.115400488
1743,1519009.5745185998,1001834.1185312141
1744,1519009.3651854598,1001827.1216619402
1745,1519009.1558523197,1001820.1247926663
1746,1519008.9465191797,1001813.1279233923
1747,1519008.7371860396,1001806.1310541184
1748,1519008.5278528996,1001799.1341848444
1749,1519008.3185197595,1001792.1373155705
1750,1519008.1091866195,1001785.1404462967
1751,1519007.8998534793,1001778.1435770227
1752,1519007.6905203394,1001771.1467077488
1753,1519007.4811871992,1001764.1498384748
1754,1519007.2718540593,1001757.1529692009
1755,1519007.0625209191,1001750.1560999269
1756,1519006.8531877792,1001743.1592306531
1757,1519006.643854639,1001736.1623613791
1758,1519006.434521499,1001729.1654921052
1759,1519006.225188359,1001722.1686228312
1760,1519006.015855219,1001715.1717535573
1761,1519005.8065220788,1001708.1748842833
1762,1519005.5971889389,1001701.1780150095
1763,1519005.3878557987,1001694.1811457356
1764,1519005.1785226585,1001687.1842764616
1765,1519004.9691895186,1001680.1874071877
1766,1519004.7598563784,1001673.1905379137
1767,1519004.5505232385,1001666.1936686398
1768,1519004.3411900983,1001659.1967993659
1769,1519004.1318569584,1001652.199930092
1770,1519003.9225238182,1001645.203060818
1771,1519003.7131906783,1001638.2061915441
1772,1519003.503857538,1001631.2093222701
1773,1519003.2945243982,1001624.2124529962
1774,1519003.085191258,1001617.2155837223
1775,1519002.875858118,1001610.2187144484
1776,1519002.666524978,1001603.2218451744
1777,1519002.455612706,1001596.1721941043
1778,1519008.5158233417,1001874.0649769101
1779,1519003.1172995076,1001878.5209774052
1780,1518997.7187756735,1001882.9769779005
1781,1518992.3202518395,1001887.4329783956
1782,1518986.9217280054,1001891.8889788907
1783,1518981.5232041713,1001896.344979386
1784,1518976.1246803373,1001900.8009798811
1785,1518970.7261565032,1001905.2569803762
1786,1518965.3276326691,1001909.7129808714
1787,1518959.9291088348,1001914.1689813666
1788,1518954.5305850008,1001918.6249818617
1789,1518949.1320611667,1001923.0809823569
1790,1518943.7335373326,1001927.536982852
1791,1518938.3350134986,1001931.9929833472
1792,1518932.9364896645,1001936.4489838424
1793,1518927.5379658304,1001940.9049843375
1794,1518922.1394419963,1001945.3609848326
1795,1518916.7409181623,1001949.8169853279
1796,1518911.3423943282,1001954.272985823
1797,1518905.9438704941,1001958.7289863181
1798,1518900.54534666,1001963.1849868133
1799,1518895.146822826,1001967.6409873085
1800,1518889.748298992,1001972.0969878036
1801,1518884.3497751579,1001976.5529882987
1802,1518878.9512513238,1001981.0089887939
1803,1518873.5527274897,1001985.4649892891
